Data;Hora (Local);Temp. Med. (C);Temp. Max. (C);Temp. Min. (C);Umi. Med. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Med. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Tend. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (graus);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
02/08/2023;2000;17.6;18.1;17;88.3;89;87;15.6;15.9;15.2;0.34;1016.59;1016.26;0;45;0;;0.0
02/08/2023;2100;16.9;17.2;16.8;90.3;91;89;15.3;15.6;15.1;0.34;1016.93;1016.59;0;45;0;;0.0
02/08/2023;2200;16.7;16.8;16.5;92.2;93;91;15.4;15.6;15.2;-0.34;1016.93;1016.59;0;23;0;;0.0
02/08/2023;2300;16.4;16.7;16.2;93;93;93;15.3;15.6;15.1;0;1016.93;1016.59;0;45;0;;0.0
03/08/2023;000;16.2;16.2;16.1;94;94;93;15.2;15.3;15.1;-0.34;1016.59;1016.26;0;0;0;;0.0
03/08/2023;100;15.8;16;15.6;94.2;95;94;14.9;15.1;14.7;-0.34;1016.26;1015.92;0;90;0;;0.0
03/08/2023;200;16.2;16.8;15.7;95.9;96;95;15.6;16.1;15.1;-0.34;1015.92;1015.58;0;315;0;;0.0
03/08/2023;300;15.5;15.8;15.1;96;96;96;14.9;15.2;14.5;0;1015.58;1015.24;0;68;0;;0.0
03/08/2023;400;16.3;16.7;15.8;96.7;97;96;15.7;16.2;15.3;0.34;1015.92;1015.58;0;270;0;;0.0
03/08/2023;500;14.8;15.8;14.1;97;97;97;14.4;15.3;13.7;0.7;1016.93;1015.92;0;68;0;;0.0
03/08/2023;600;13.8;14.2;13.7;97;97;97;13.4;13.8;13.3;0.74;1017.61;1016.93;0;0;0;;0.0
03/08/2023;700;13.7;14.2;13.6;97;97;97;13.3;13.8;13.2;0.34;1017.95;1017.61;0;315;0;;0.0
03/08/2023;800;16.4;20.2;14.1;89.4;97;73;14.5;15.6;13.7;0.68;1018.63;1017.95;0;90;0;;0.0
03/08/2023;900;22.7;24.6;19.9;63.7;74;57;15.4;16.2;14.9;0;1018.63;1018.63;0;90;0;;0.0
03/08/2023;1000;23.8;24.9;22.9;63.4;66;61;16.4;17.1;15.8;0;1018.96;1018.63;0;23;0;;0.0
03/08/2023;1100;;;;;;;;;;;;;;;;;
03/08/2023;1200;;;;;;;;;;;;;;;;;
03/08/2023;1300;;;;;;;;;;;;;;;;;
03/08/2023;1400;;;;;;;;;;;;;;;;;
03/08/2023;1500;;;;;;;;;;;;;;;;;
03/08/2023;1600;;;;;;;;;;;;;;;;;
03/08/2023;1700;;;;;;;;;;;;;;;;;
03/08/2023;1800;;;;;;;;;;;;;;;;;
03/08/2023;1900;;;;;;;;;;;;;;;;;
03/08/2023;2000;;;;;;;;;;;;;;;;;
03/08/2023;2100;;;;;;;;;;;;;;;;;
03/08/2023;2200;;;;;;;;;;;;;;;;;
03/08/2023;2300;;;;;;;;;;;;;;;;;
04/08/2023;000;;;;;;;;;;;;;;;;;
04/08/2023;100;;;;;;;;;;;;;;;;;
04/08/2023;200;;;;;;;;;;;;;;;;;
04/08/2023;300;;;;;;;;;;;;;;;;;
04/08/2023;400;18.4;18.6;18.3;82.5;83;82;15.4;15.5;15.3;0;1019.64;1019.3;0;90;0;;0.0
04/08/2023;500;18.2;18.3;18;84.4;86;83;15.5;15.7;15.3;0.34;1019.64;1019.3;0;45;0;;0.0
04/08/2023;600;17.9;18.1;17.9;86.8;87;86;15.7;15.9;15.5;0.34;1019.98;1019.64;0.1;98;3.2;;0.0
04/08/2023;700;18.2;18.5;18;87.9;88;87;16.1;16.4;15.8;0;1019.98;1019.98;0.1;69;4.8;;0.0
04/08/2023;800;20.1;22.2;18.5;81.1;88;73;16.7;17.2;16.3;0;1020.32;1019.98;0.1;63;3.2;;0.0
04/08/2023;900;22.5;23.4;21.7;71.5;75;68;17.1;17.3;16.8;0;1019.98;1019.64;1.1;51;9.7;;0.0
04/08/2023;1000;24.2;25;23.1;63.8;68;61;16.9;17.2;16.5;-0.68;1019.98;1019.3;1.3;126;11.3;;0.0
04/08/2023;1100;25.4;26;24.5;59.1;62;57;16.8;17.3;16.4;-1.02;1019.3;1018.29;1.6;54;11.3;;0.0
04/08/2023;1200;25.9;26.5;25.4;59.3;62;57;17.4;17.9;16.9;-1.36;1018.29;1016.93;3.3;73;17.7;;0.0
04/08/2023;1300;25.9;26.3;25.7;59.8;61;58;17.5;17.9;17.3;-1.36;1016.93;1015.58;4.6;38;14.5;;0.0
04/08/2023;1400;25.7;26.1;25.3;61;63;59;17.6;17.9;17.3;-0.68;1015.58;1014.9;5.4;48;19.3;;0.0
04/08/2023;1500;25.2;25.7;24.4;63.6;66;62;17.8;18.1;17.4;-0.34;1014.9;1014.56;4.7;53;16.1;;0.0
04/08/2023;1600;24;24.4;23.6;67.1;69;66;17.5;17.7;17.4;0.34;1014.9;1014.56;2.9;45;11.3;;0.0
04/08/2023;1700;22.6;23.6;21.7;72.2;75;69;17.3;17.6;17.1;0.34;1015.24;1014.9;1.8;52;12.9;;0.0
04/08/2023;1800;21.4;21.7;21.2;75.8;77;75;17;17.1;16.9;0.34;1015.58;1015.24;1.5;78;12.9;;0.0
04/08/2023;1900;21;21.2;20.7;77.1;78;77;16.8;17;16.6;0.68;1016.26;1015.58;0.2;43;8;;0.0
04/08/2023;2000;20.6;20.8;20.2;78.9;81;78;16.8;16.9;16.6;0.68;1016.93;1016.26;0;23;1.6;;0.0
04/08/2023;2100;19.5;20.2;19.2;83.3;85;81;16.6;16.9;16.3;0;1016.93;1016.59;0;23;0;;0.0
04/08/2023;2200;19.2;19.4;18.7;86.2;87;85;16.9;17;16.5;0;1016.93;1016.93;0;23;0;;0.0
04/08/2023;2300;18.9;19.3;18.5;88.5;89;87;17;17.4;16.3;0.34;1017.27;1016.93;0;158;0;;0.0
05/08/2023;000;18.7;19;18.6;89.7;91;89;17;17.4;16.8;-0.34;1017.27;1016.93;0;45;0;;0.0
05/08/2023;100;18.8;19;18.7;91;91;91;17.3;17.5;17.2;-0.34;1016.93;1016.59;0;68;1.6;;0.0
05/08/2023;200;18.6;18.9;18.4;91.6;92;91;17.2;17.4;17;0;1016.59;1016.59;0;23;0;;0.0
05/08/2023;300;18.5;18.7;18.3;92;92;92;17.2;17.4;16.9;-0.34;1016.59;1016.26;0;45;0;;0.0
05/08/2023;400;17.8;18.3;17.4;92.4;93;92;16.6;16.9;16.2;0.34;1016.59;1016.26;0;90;0;;0.0
05/08/2023;500;17.5;17.8;17.4;93.9;95;93;16.5;16.9;16.2;1.36;1017.95;1016.59;0;180;0;;0.0
05/08/2023;600;17.8;18;17.8;94;95;91;16.8;17.1;16.4;0.68;1018.63;1017.95;0.1;260;6.4;;0.0
05/08/2023;700;18.8;19.6;18;85.9;91;82;16.4;16.7;16.2;1.02;1019.64;1018.63;1.1;250;12.9;;0.0
05/08/2023;800;20.7;22;19.6;78.6;82;74;16.8;17.3;16.4;1.02;1020.66;1019.64;1.8;259;9.7;;0.0
05/08/2023;900;23;23.9;22;70.2;74;67;17.3;17.6;17;0.34;1021;1020.32;2.8;257;14.5;;0.0
05/08/2023;1000;24.4;25.2;23.7;66;67;64;17.7;18.1;17.2;0;1021.33;1021;1.8;266;11.3;;0.0
05/08/2023;1100;25.7;26.2;24.8;63.3;65;62;18.2;18.4;17.7;-0.34;1021;1020.32;2.2;257;11.3;;0.0
05/08/2023;1200;25.7;26.1;25.4;63;65;61;18.1;18.4;17.8;-0.68;1020.66;1019.98;3.8;264;12.9;;0.0
05/08/2023;1300;25;25.6;24.3;65.6;68;63;18.1;18.3;17.7;-0.68;1019.98;1019.3;3;227;16.1;;0.0
05/08/2023;1400;24.7;25;24.3;65.7;68;64;17.8;18.3;17.2;-0.34;1019.3;1018.96;2.6;244;17.7;;0.0
05/08/2023;1500;24.4;24.9;23.9;65.8;68;64;17.6;17.8;17.3;0;1018.96;1018.63;1.8;272;12.9;;0.0
05/08/2023;1600;23;24;22.2;71.5;75;68;17.6;17.8;17.4;0.68;1019.64;1018.96;1.7;257;11.3;;0.0
05/08/2023;1700;21.4;22.2;20.9;77.6;80;75;17.4;17.6;17.2;0.68;1020.32;1019.64;0.6;143;8;;0.0
05/08/2023;1800;20.3;20.9;19.7;82.2;84;80;17.1;17.4;16.8;0.34;1021;1020.32;0;270;1.6;;0.0
05/08/2023;1900;19.5;19.7;19.2;86.6;89;84;17.2;17.4;16.8;0.68;1021.33;1020.66;1.3;139;8;;0.0
05/08/2023;2000;19;19.2;18.9;89.6;90;89;17.3;17.4;17.2;0;1021.67;1021.33;0.2;137;8;;0.0
05/08/2023;2100;18.6;18.9;18.2;90.1;91;90;16.9;17.2;16.6;0;1021.67;1021.33;0;45;0;;0.0
05/08/2023;2200;18.3;18.4;18.2;91.7;92;91;16.9;17.1;16.7;0;1021.33;1021.33;0;135;1.6;;0.0
05/08/2023;2300;18.7;19;18.3;92.7;93;92;17.5;17.7;16.9;0;1021.33;1021.33;0;45;0;;0.0
06/08/2023;000;19.1;19.2;19;91.4;92;91;17.7;17.8;17.6;-0.34;1021.33;1021;0.2;70;6.4;;0.0
06/08/2023;100;19.2;19.2;19.2;90.3;91;90;17.6;17.7;17.6;-0.34;1021;1020.66;0.2;79;4.8;;0.0
06/08/2023;200;19.2;19.2;19;90;90;90;17.5;17.6;17.3;-0.68;1020.66;1019.98;0.7;56;8;;0.0
06/08/2023;300;19.1;19.2;19;88.6;90;88;17.2;17.3;16.9;-0.34;1020.32;1019.64;0.4;58;6.4;;0.0
06/08/2023;400;19.2;19.2;19.1;88;88;88;17.1;17.2;17.1;-0.34;1019.64;1019.3;0.8;65;12.9;;0.0
06/08/2023;500;19.1;19.1;19;88;88;88;17;17.1;16.9;0;1019.3;1019.3;0.5;73;6.4;;0.0
06/08/2023;600;18.8;19;18.6;88;88;88;16.7;16.9;16.6;0.34;1019.64;1019.3;0.5;68;8;;0.0
06/08/2023;700;18.7;19;18.6;87.3;88;85;16.5;16.6;16.4;0.34;1019.98;1019.64;0.8;80;8;;0.0
06/08/2023;800;20.3;21.7;19;80.2;85;74;16.8;17.2;16.4;0;1019.98;1019.64;2.6;51;12.9;;0.0
06/08/2023;900;22.2;22.8;21.6;71.5;74;69;16.8;17;16.6;0;1020.32;1019.98;3.5;17;19.3;;0.0
06/08/2023;1000;23.2;23.9;22.5;68.2;70;66;17;17.3;16.7;-0.68;1019.98;1019.3;3.9;16;14.5;;0.0
06/08/2023;1100;24.2;24.9;23.5;64.9;67;63;17.2;17.7;16.9;-1.02;1019.3;1018.29;3.7;44;14.5;;0.0
06/08/2023;1200;24.8;25.3;24.4;62.9;64;61;17.3;17.6;16.9;-1.36;1018.29;1016.93;4.8;56;14.5;;0.0
06/08/2023;1300;25.5;25.9;25.1;60.2;62;59;17.2;17.6;16.9;-1.36;1016.93;1015.58;5;47;14.5;;0.0
06/08/2023;1400;25.2;25.6;24.6;60.2;62;59;16.9;17.3;16.7;-0.68;1015.58;1014.9;6.4;29;17.7;;0.0
06/08/2023;1500;24.1;24.8;23.1;64.2;67;62;16.9;17.2;16.6;-0.34;1014.9;1014.56;7.2;38;17.7;;0.0
06/08/2023;1600;22.4;23.1;21.8;68.9;71;67;16.4;16.7;16.2;-0.34;1014.9;1014.22;7;29;19.3;;0.0
06/08/2023;1700;21.1;21.7;20.4;74.6;78;71;16.4;16.6;16.1;0.34;1014.56;1014.22;5.4;52;16.1;;0.0
06/08/2023;1800;20.2;20.4;19.9;80.3;83;78;16.6;16.9;16.4;0.34;1014.9;1014.56;6.6;56;16.1;;0.0
06/08/2023;1900;19.8;19.9;19.8;83.9;84;83;17;17;16.8;0.68;1015.58;1014.9;3;67;14.5;;0.0
06/08/2023;2000;19.7;19.8;19.5;84.5;86;84;17;17.2;16.9;0.34;1015.92;1015.58;0.9;76;9.7;;0.0
06/08/2023;2100;19.6;19.6;19.5;87.1;88;86;17.4;17.6;17.2;0.34;1016.26;1015.92;1.7;54;12.9;;0.0
06/08/2023;2200;19.5;19.6;19.5;88;88;88;17.5;17.6;17.4;-0.68;1016.26;1015.58;0;68;1.6;;0.0
06/08/2023;2300;19.2;19.5;19;89.3;90;88;17.4;17.6;17.3;0;1015.92;1015.58;0.1;63;6.4;;0.0
07/08/2023;000;18.9;19;18.8;90.6;91;90;17.3;17.5;17.2;-0.34;1015.58;1015.24;0.1;57;6.4;;0.0
07/08/2023;100;18.7;18.8;18.6;91;91;91;17.2;17.3;17.1;-0.34;1015.24;1014.9;0.3;40;4.8;;0.0
07/08/2023;200;18.4;18.7;18.2;91.5;92;91;17;17.2;16.9;0;1014.9;1014.9;0;23;1.6;;0.0
07/08/2023;300;18.5;18.7;18.1;91.8;93;91;17.1;17.3;16.8;-0.34;1014.9;1014.56;1.1;358;9.7;;0.0
07/08/2023;400;18.4;18.7;18.2;91.1;92;91;16.9;17.2;16.7;-0.68;1014.56;1013.88;0.4;5;6.4;;0.0
07/08/2023;500;18.5;18.6;18.2;92;92;92;17.2;17.3;16.9;0;1014.22;1013.88;1.3;356;8;;0.0
07/08/2023;600;18.7;18.7;18.4;92;92;92;17.3;17.4;17.1;0;1014.22;1013.88;2.5;3;11.3;;0.0
07/08/2023;700;18.9;19.1;18.7;90.4;92;89;17.3;17.4;17.2;0;1013.88;1013.88;2.1;8;12.9;;0.0
07/08/2023;800;20.6;23.8;19;83;89;71;17.6;18.4;17.2;0;1013.88;1013.55;1.5;11;8;;0.0
07/08/2023;900;25.4;26.9;23.8;63.3;71;58;17.9;18.4;17.2;0;1013.88;1013.88;0.2;357;4.8;;0.0
07/08/2023;1000;28.3;31.1;26.7;56.7;61;46;18.8;19.9;17.9;0.34;1014.22;1013.55;0.3;142;8;;0.0
07/08/2023;1100;29.9;31.6;27.4;50.8;60;42;18.5;19.9;17;0.68;1014.9;1014.22;0.2;133;8;;0.0
07/08/2023;1200;28.8;32;26.9;50.8;58;41;17.4;18.3;16.7;0.34;1015.58;1014.56;9.3;261;29;;0.0
07/08/2023;1300;26.3;27.1;24.3;61.5;66;58;18.3;18.7;17.5;1.03;1016.26;1015.24;13.8;245;29;;0.0
07/08/2023;1400;22.9;25.2;22;67.7;70;63;16.6;17.7;16.1;0.34;1017.27;1016.26;12.2;235;24.1;;0.0
07/08/2023;1500;21.2;22;20.8;72.4;74;69;16.1;16.3;15.8;2.04;1018.63;1016.59;11.2;307;30.6;;0.0
07/08/2023;1600;19.9;20.9;19.4;78.2;81;73;16;16.4;15.7;1.36;1019.98;1018.63;7.9;226;20.9;;1.0
07/08/2023;1700;19;19.7;18.3;82.3;86;78;15.9;16.2;15.6;-0.36;1020.66;1019.64;5.7;224;17.7;;2.0
07/08/2023;1800;18.4;18.5;18.2;84.1;86;83;15.7;15.9;15.3;0.72;1020.66;1018.96;3.9;251;11.3;;0.3
07/08/2023;1900;17.7;18.2;17.4;86.6;88;86;15.5;15.8;15.2;2.05;1022.69;1020.66;2.4;268;12.9;;0.3
07/08/2023;2000;17;17.4;16.6;88.9;89;88;15.2;15.6;14.8;0.68;1023.37;1022.35;2.3;289;12.9;;1.0
07/08/2023;2100;16.4;16.6;16.3;87.6;89;86;14.3;14.8;13.9;1.02;1024.38;1023.37;7.9;290;20.9;;0.3
07/08/2023;2200;16.7;16.9;16.4;84.3;86;83;14.1;14.3;13.9;0;1024.72;1023.71;5.5;219;19.3;;0.0
07/08/2023;2300;16.9;16.9;16.9;83;83;83;14;14;14;0;1024.38;1024.38;8;225;12.9;;0.0
08/08/2023;000;;;;;;;;;;;;;;;;;
08/08/2023;100;;;;;;;;;;;;;;;;;
08/08/2023;200;;;;;;;;;;;;;;;;;
08/08/2023;300;;;;;;;;;;;;;;;;;
08/08/2023;400;;;;;;;;;;;;;;;;;
08/08/2023;500;;;;;;;;;;;;;;;;;
08/08/2023;600;;;;;;;;;;;;;;;;;
08/08/2023;700;;;;;;;;;;;;;;;;;
08/08/2023;800;;;;;;;;;;;;;;;;;
08/08/2023;900;;;;;;;;;;;;;;;;;
08/08/2023;1000;;;;;;;;;;;;;;;;;
08/08/2023;1100;;;;;;;;;;;;;;;;;
08/08/2023;1200;;;;;;;;;;;;;;;;;
08/08/2023;1300;;;;;;;;;;;;;;;;;
08/08/2023;1400;18.9;19.1;18.7;57.5;59;56;10.3;10.8;9.9;0;1028.11;1028.11;1.1;334;11.3;;0.0
08/08/2023;1500;19.1;19.3;18.8;57.6;59;56;10.5;11;10.1;0;1028.11;1028.11;0.7;189;11.3;;0.0
08/08/2023;1600;18.8;19;18.7;60.1;62;59;10.9;11.3;10.6;0.34;1028.45;1028.11;1.7;317;12.9;;0.0
08/08/2023;1700;18.3;18.8;17.8;65.2;68;62;11.7;12;11.3;0;1028.45;1028.11;0.7;39;11.3;;0.0
08/08/2023;1800;17.3;17.8;16.7;70.7;75;68;11.9;12.4;11.7;0.68;1029.12;1028.45;0.4;32;9.7;;0.0
08/08/2023;1900;16.4;16.7;16;77.9;82;75;12.5;12.9;12.2;0;1029.12;1029.12;0;270;0;;0.0
08/08/2023;2000;15.8;16;15.7;84;85;82;13.2;13.4;12.7;0;1029.12;1028.78;0.8;341;11.3;;0.0
08/08/2023;2100;15.6;15.9;15.4;86.2;88;84;13.3;13.4;13.1;0;1029.46;1029.12;0.9;322;8;;0.5
08/08/2023;2200;15.4;15.5;15.4;87.6;88;86;13.3;13.4;13.1;-0.68;1029.12;1028.45;0.2;156;6.4;;0.0
08/08/2023;2300;15.5;15.5;15.3;88;88;88;13.5;13.5;13.3;0.34;1029.12;1028.45;0.3;223;6.4;;0.0
09/08/2023;000;15.5;15.5;15.3;88.5;89;88;13.6;13.7;13.5;-1.02;1028.78;1027.77;0;293;0;;0.3
09/08/2023;100;15.6;15.8;15.4;88.4;89;88;13.7;13.9;13.6;-0.68;1027.77;1027.09;0.4;276;8;;0.0
09/08/2023;200;15.5;15.5;15.5;89.6;91;89;13.8;14.1;13.7;-1.02;1027.09;1026.08;0.1;56;3.2;;0.3
09/08/2023;300;15.6;15.8;15.5;88.6;90;87;13.7;13.9;13.6;-1.02;1026.08;1025.06;0.2;255;6.4;;0.0
09/08/2023;400;16.1;16.2;15.9;85.7;87;85;13.7;13.9;13.6;-0.34;1025.06;1024.72;0.5;328;6.4;;0.0
09/08/2023;500;16.2;16.3;16.1;87.9;89;87;14.2;14.4;13.9;0.34;1025.06;1024.72;0;225;0;;0.0
09/08/2023;600;16.3;16.3;16.2;90.2;91;89;14.6;14.8;14.4;0;1025.06;1025.06;0;90;0;;0.3
09/08/2023;700;16.2;16.3;16.2;91.7;92;91;14.9;15;14.7;0.34;1025.74;1025.06;0;270;0;;0.3
09/08/2023;800;16.1;16.2;16;92.7;93;92;14.9;15.1;14.8;0.34;1026.08;1025.4;0;315;0;;2.3
09/08/2023;900;16.5;16.9;16.2;93;93;93;15.4;15.7;15.1;0.34;1026.08;1025.74;0;225;0;;0.0
09/08/2023;1000;17;17.2;16.9;93;93;93;15.9;16.1;15.7;-0.34;1026.08;1025.74;0;293;0;;2.5
09/08/2023;1100;17.4;17.6;17.2;89.5;93;88;15.7;16.1;15.4;-0.68;1025.74;1025.06;0.9;50;9.7;;0.8
09/08/2023;1200;17.6;17.8;17.4;89.4;90;88;15.8;16.1;15.5;-0.68;1025.06;1024.38;0.3;40;6.4;;2.3
09/08/2023;1300;17.7;17.8;17.6;90.7;91;90;16.2;16.3;16.1;-1.02;1024.38;1023.37;0.4;98;9.7;;2.0
09/08/2023;1400;17.8;18.1;17.6;90.6;92;89;16.2;16.3;16.1;-1.7;1023.37;1018.96;3.7;54;24.1;;0.5
09/08/2023;1500;18.1;18.2;18;88.7;89;88;16.2;16.3;16.1;-0.34;1022.01;1021.33;0.7;59;11.3;;0.3
09/08/2023;1600;18.2;18.2;18.2;88;88;88;16.2;16.2;16.2;0.34;1021.67;1021.33;0.3;60;9.7;;0.0
09/08/2023;1700;18;18.2;17.7;89.9;92;88;16.3;16.6;16.2;0;1021.67;1021.67;0.3;142;9.7;;0.8
09/08/2023;1800;17.7;17.8;17.7;92;92;92;16.4;16.4;16.4;-0.68;1021.67;1020.32;2.7;56;16.1;;0.0
09/08/2023;1900;17.9;18;17.8;92;92;92;16.6;16.7;16.4;0;1021;1020.66;1.3;46;12.9;;0.3
09/08/2023;2000;18;18;18;93;94;92;16.8;17;16.7;-0.34;1021;1020.66;0.4;311;9.7;;0.8
09/08/2023;2100;18.1;18.1;18;94;94;94;17.1;17.1;17;0;1020.66;1020.66;0.3;56;8;;0.5
09/08/2023;2200;18.1;18.1;18.1;94;94;94;17.1;17.1;17.1;-0.34;1020.66;1020.32;1.9;40;12.9;;0.5
09/08/2023;2300;18.3;18.5;18.1;92.4;94;92;17;17.2;16.9;-0.68;1020.32;1019.64;3.2;39;16.1;;0.0
10/08/2023;000;18.6;18.9;18.5;91.8;92;91;17.3;17.4;17.2;-0.34;1019.64;1019.3;2;39;14.5;;0.0
10/08/2023;100;19;19.1;18.9;90.6;91;90;17.5;17.6;17.4;-1.02;1019.3;1018.29;2.7;39;16.1;;0.5
10/08/2023;200;19.1;19.2;19;90.7;91;90;17.6;17.6;17.5;-0.68;1018.29;1017.61;3;35;16.1;;0.0
